,ocp_jl_low_los,ocp_jl_total,ocp_wr_low_los,ocp_wr_total,ocp_hd_low_los,ocp_hd_total,class_mild,need,placement
0,161,190,100,155,131,131,0,1,jail
1,161,190,100,155,131,131,0,1,home detention
2,161,190,100,155,131,131,0,0,jail
3,161,190,100,155,131,131,0,0,jail
4,161,190,100,155,131,131,1,1,jail
5,161,190,100,155,131,131,1,1,home detention
6,161,190,100,155,131,131,1,1,home detention
7,161,190,100,155,131,131,1,0,jail
8,161,190,100,155,131,131,1,0,jail
9,161,190,100,155,131,131,1,0,jail
10,161,190,100,155,131,131,1,0,jail
11,161,190,100,155,131,131,1,0,jail
12,161,190,100,155,131,131,1,0,jail
13,161,190,100,155,131,131,1,0,jail
14,161,190,100,155,131,131,1,0,jail
15,161,190,100,155,131,131,1,0,home detention
16,161,190,100,155,131,131,1,0,home detention
17,161,190,100,155,131,131,1,0,home detention
18,171,203,100,151,136,136,0,1,jail
19,171,203,100,151,136,136,0,1,jail
20,171,203,100,151,136,136,0,1,home detention
21,171,203,100,151,136,136,0,0,home detention
22,171,203,100,151,136,136,1,1,jail
23,171,203,100,151,136,136,1,1,home detention
24,171,203,100,151,136,136,1,0,jail
25,173,206,100,148,140,140,0,1,work release
26,173,206,100,148,140,140,0,1,work release
27,173,206,100,148,140,140,1,1,work release
28,173,206,100,148,140,140,1,1,work release
29,173,206,100,148,140,140,1,1,work release
30,173,206,100,148,140,140,1,0,work release
31,173,206,100,148,140,140,1,0,work release
32,173,206,100,148,140,140,1,0,work release
33,170,206,99,150,140,140,0,1,home detention
34,170,206,99,150,140,140,0,0,home detention
35,170,206,99,150,140,140,1,1,home detention
36,170,206,99,150,140,140,1,1,home detention
37,170,206,99,150,140,140,1,1,home detention
38,170,206,99,150,140,140,1,1,home detention
39,170,206,99,150,140,140,1,0,jail
40,170,206,99,150,140,140,1,0,home detention
41,170,206,99,150,140,140,1,0,home detention
42,170,206,99,150,140,140,1,0,home detention
43,162,207,99,142,148,148,0,1,work release
44,162,207,99,142,148,148,0,1,work release
45,162,207,99,142,148,148,1,1,work release
46,162,207,99,142,148,148,1,1,work release
47,162,207,99,142,148,148,1,1,work release
48,162,207,99,142,148,148,1,1,work release
49,162,207,99,142,148,148,1,1,work release
50,162,207,99,142,148,148,1,0,work release
51,162,207,99,142,148,148,1,0,work release
52,162,207,99,142,148,148,1,0,work release
53,162,207,99,142,148,148,1,0,work release
54,158,208,109,147,148,149,0,1,work release
55,158,208,109,147,148,149,0,0,work release
56,158,208,109,147,148,149,0,0,work release
57,158,208,109,147,148,149,1,0,work release
58,158,208,109,147,148,149,1,0,work release
59,158,208,109,147,148,149,1,0,work release
60,154,208,113,144,148,149,0,0,work release
61,154,208,113,144,148,149,1,1,work release
62,154,208,113,144,148,149,1,1,work release
63,154,208,113,144,148,149,1,1,work release
64,154,208,113,144,148,149,1,0,work release
65,154,208,113,144,148,149,1,0,work release
66,152,207,114,149,147,149,0,1,home detention
67,152,207,114,149,147,149,0,1,home detention
68,152,207,114,149,147,149,1,1,jail
69,152,207,114,149,147,149,1,1,home detention
70,152,207,114,149,147,149,1,1,home detention
71,152,207,114,149,147,149,1,1,home detention
72,152,207,114,149,147,149,1,0,jail
73,153,210,113,146,151,153,0,1,work release
74,153,210,113,146,151,153,0,1,work release
75,153,210,113,146,151,153,0,1,work release
76,153,210,113,146,151,153,0,1,work release
77,153,210,113,146,151,153,0,0,work release
78,153,210,113,146,151,153,1,1,work release
79,153,210,113,146,151,153,1,1,work release
80,153,210,113,146,151,153,1,1,work release
81,153,210,113,146,151,153,1,1,work release
82,153,210,113,146,151,153,1,1,work release
83,153,210,113,146,151,153,1,0,work release
84,153,210,113,146,151,153,1,0,work release
85,153,210,113,146,151,153,1,0,work release
86,150,210,124,151,151,154,0,1,home detention
87,150,210,124,151,151,154,0,1,home detention
88,150,210,124,151,151,154,0,1,home detention
89,150,210,124,151,151,154,0,0,jail
90,150,210,124,151,151,154,0,0,jail
91,150,210,124,151,151,154,0,0,home detention
92,150,210,124,151,151,154,1,1,jail
93,150,210,124,151,151,154,1,1,home detention
94,150,210,124,151,151,154,1,1,home detention
95,150,210,124,151,151,154,1,0,jail
96,150,210,124,151,151,154,1,0,home detention
97,150,210,124,151,151,154,1,0,home detention
98,145,213,115,153,158,162,0,1,home detention
99,145,213,115,153,158,162,0,0,jail
100,145,213,115,153,158,162,0,0,jail
101,145,213,115,153,158,162,0,0,home detention
102,145,213,115,153,158,162,1,1,home detention
103,145,213,115,153,158,162,1,1,home detention
104,145,213,115,153,158,162,1,1,home detention
105,145,213,115,153,158,162,1,0,jail
106,145,213,115,153,158,162,1,0,jail
107,145,213,115,153,158,162,1,0,home detention
108,145,213,115,153,158,162,1,0,home detention
109,145,213,115,153,158,162,1,0,home detention
110,143,218,112,153,165,169,0,1,jail
111,143,218,112,153,165,169,0,1,home detention
112,143,218,112,153,165,169,0,0,jail
113,143,218,112,153,165,169,0,0,jail
114,143,218,112,153,165,169,1,1,home detention
115,143,218,112,153,165,169,1,1,home detention
116,143,218,112,153,165,169,1,1,home detention
117,143,218,112,153,165,169,1,0,jail
118,143,218,112,153,165,169,1,0,jail
119,143,218,112,153,165,169,1,0,jail
120,143,218,112,153,165,169,1,0,jail
121,143,218,112,153,165,169,1,0,jail
122,143,218,112,153,165,169,1,0,home detention
123,143,218,112,153,165,169,1,0,home detention
124,142,225,105,153,171,176,0,1,jail
125,142,225,105,153,171,176,1,1,home detention
126,142,225,105,153,171,176,1,1,home detention
127,142,225,105,153,171,176,1,1,home detention
128,142,225,105,153,171,176,1,0,jail
129,142,225,105,153,171,176,1,0,home detention
130,142,225,105,153,171,176,1,0,home detention
131,139,227,100,149,174,181,0,1,home detention
132,139,227,100,149,174,181,0,1,home detention
133,139,227,100,149,174,181,0,0,jail
134,139,227,100,149,174,181,0,0,jail
135,139,227,100,149,174,181,0,0,jail
136,139,227,100,149,174,181,1,1,home detention
137,139,227,100,149,174,181,1,0,jail
138,139,227,100,149,174,181,1,0,jail
139,139,227,100,149,174,181,1,0,home detention
140,139,227,100,149,174,181,1,0,home detention
141,137,232,94,149,176,185,0,1,jail
142,137,232,94,149,176,185,0,0,jail
143,137,232,94,149,176,185,1,1,jail
144,137,232,94,149,176,185,1,1,home detention
145,137,232,94,149,176,185,1,1,home detention
146,137,232,94,149,176,185,1,0,jail
147,137,232,94,149,176,185,1,0,jail
148,137,232,94,149,176,185,1,0,home detention
149,137,232,94,149,176,185,1,0,home detention
150,138,237,87,149,181,190,1,1,jail
151,138,237,87,149,181,190,1,1,jail
152,138,237,87,149,181,190,1,1,jail
153,138,237,87,149,181,190,1,1,jail
154,138,237,87,149,181,190,1,1,home detention
155,138,237,87,149,181,190,1,1,home detention
156,138,237,87,149,181,190,1,1,home detention
157,138,237,87,149,181,190,1,0,jail
158,138,237,87,149,181,190,1,0,home detention
159,137,242,86,149,184,194,0,1,home detention
160,137,242,86,149,184,194,0,0,jail
161,137,242,86,149,184,194,0,0,jail
162,137,242,86,149,184,194,0,0,jail
163,137,242,86,149,184,194,1,1,jail
164,137,242,86,149,184,194,1,1,jail
165,137,242,86,149,184,194,1,1,home detention
166,137,242,86,149,184,194,1,0,jail
167,137,242,86,149,184,194,1,0,jail
168,137,242,86,149,184,194,1,0,home detention
169,134,249,79,144,185,197,0,1,work release
170,134,249,79,144,185,197,0,1,work release
171,134,249,79,144,185,197,0,1,work release
172,134,249,79,144,185,197,0,0,work release
173,134,249,79,144,185,197,1,1,work release
174,134,249,79,144,185,197,1,1,work release
175,134,249,79,144,185,197,1,1,work release
176,134,249,79,144,185,197,1,1,work release
177,134,249,79,144,185,197,1,0,work release
178,130,250,82,153,184,196,0,0,jail
179,130,250,82,153,184,196,0,0,jail
180,130,250,82,153,184,196,1,1,home detention
181,130,250,82,153,184,196,1,1,home detention
182,130,250,82,153,184,196,1,1,home detention
183,130,250,82,153,184,196,1,1,home detention
184,130,250,82,153,184,196,1,1,home detention
185,130,250,82,153,184,196,1,0,jail
186,130,250,82,153,184,196,1,0,home detention
187,128,254,78,153,186,201,0,1,jail
188,128,254,78,153,186,201,0,1,home detention
189,128,254,78,153,186,201,0,1,home detention
190,128,254,78,153,186,201,0,0,home detention
191,128,254,78,153,186,201,1,1,jail
192,128,254,78,153,186,201,1,1,home detention
193,128,254,78,153,186,201,1,1,home detention
194,128,254,78,153,186,201,1,1,home detention
195,128,254,78,153,186,201,1,0,home detention
196,122,256,64,150,191,209,0,0,jail
197,122,256,64,150,191,209,0,0,jail
198,122,256,64,150,191,209,0,0,jail
199,122,256,64,150,191,209,0,0,jail
200,122,256,64,150,191,209,1,1,jail
201,122,256,64,150,191,209,1,1,home detention
202,122,256,64,150,191,209,1,0,jail
203,122,256,64,150,191,209,1,0,home detention
204,124,260,65,151,185,212,0,0,jail
205,124,260,65,151,185,212,0,0,jail
206,124,260,65,151,185,212,1,1,jail
207,124,260,65,151,185,212,1,1,home detention
208,124,260,65,151,185,212,1,1,home detention
209,124,260,65,151,185,212,1,1,home detention
210,124,260,65,151,185,212,1,0,jail
211,124,260,65,151,185,212,1,0,home detention
212,125,266,62,150,188,215,0,1,jail
213,125,266,62,150,188,215,0,1,jail
214,125,266,62,150,188,215,0,1,home detention
215,125,266,62,150,188,215,1,1,home detention
216,125,266,62,150,188,215,1,1,home detention
217,125,266,62,150,188,215,1,1,home detention
218,125,266,62,150,188,215,1,0,jail
219,125,266,62,150,188,215,1,0,jail
220,125,266,62,150,188,215,1,0,home detention
221,123,267,52,149,191,221,0,1,jail
222,123,267,52,149,191,221,0,1,home detention
223,123,267,52,149,191,221,0,0,jail
224,123,267,52,149,191,221,1,1,home detention
225,123,267,52,149,191,221,1,1,home detention
226,123,267,52,149,191,221,1,0,jail
227,123,267,52,149,191,221,1,0,home detention
228,123,267,52,149,191,221,1,0,home detention
229,123,267,52,149,191,221,1,0,home detention
230,123,267,52,149,191,221,1,0,home detention
231,124,269,45,146,194,228,0,1,work release
232,124,269,45,146,194,228,0,1,work release
233,124,269,45,146,194,228,0,1,work release
234,124,269,45,146,194,228,0,0,work release
235,124,269,45,146,194,228,0,0,work release
236,124,269,45,146,194,228,1,1,work release
237,124,269,45,146,194,228,1,1,work release
238,124,269,45,146,194,228,1,0,work release
239,124,269,45,146,194,228,1,0,work release
240,121,269,54,153,187,228,0,1,home detention
241,121,269,54,153,187,228,1,1,home detention
242,121,269,54,153,187,228,1,0,home detention
243,121,269,54,153,187,228,1,0,home detention
244,116,268,49,154,184,232,0,0,jail
245,116,268,49,154,184,232,1,1,home detention
246,116,268,49,154,184,232,1,1,home detention
247,116,268,49,154,184,232,1,1,home detention
248,116,268,49,154,184,232,1,1,home detention
249,116,268,49,154,184,232,1,1,home detention
250,116,268,49,154,184,232,1,0,home detention
251,116,268,49,154,184,232,1,0,home detention
252,116,268,49,154,184,232,1,0,home detention
253,115,269,43,146,188,240,0,1,work release
254,115,269,43,146,188,240,0,1,work release
255,115,269,43,146,188,240,0,0,work release
256,115,269,43,146,188,240,1,1,work release
257,115,269,43,146,188,240,1,1,work release
258,115,269,43,146,188,240,1,1,work release
259,115,269,43,146,188,240,1,1,work release
260,115,269,43,146,188,240,1,1,work release
261,115,269,43,146,188,240,1,0,work release
262,115,269,43,146,188,240,1,0,work release
263,115,269,43,146,188,240,1,0,work release
264,115,269,43,146,188,240,1,0,work release
265,115,269,43,146,188,240,1,0,work release
266,115,269,43,146,188,240,1,0,work release
267,115,269,43,146,188,240,1,0,work release
268,115,269,43,146,188,240,1,0,work release
269,115,270,59,158,184,240,1,1,home detention
270,115,270,59,158,184,240,1,1,home detention
271,115,270,59,158,184,240,1,1,home detention
272,115,270,59,158,184,240,1,1,home detention
273,115,270,59,158,184,240,1,0,jail
274,115,270,59,158,184,240,1,0,jail
275,115,270,59,158,184,240,1,0,jail
276,115,270,59,158,184,240,1,0,home detention
277,115,270,59,158,184,240,1,0,home detention
278,108,274,50,151,187,245,0,1,jail
279,108,274,50,151,187,245,0,1,home detention
280,108,274,50,151,187,245,0,1,home detention
281,108,274,50,151,187,245,1,1,jail
282,108,274,50,151,187,245,1,1,home detention
283,108,274,50,151,187,245,1,1,home detention
284,108,274,50,151,187,245,1,0,jail
285,108,274,50,151,187,245,1,0,home detention
286,108,274,50,151,187,245,1,0,home detention
287,109,276,47,150,183,249,0,1,home detention
288,109,276,47,150,183,249,0,1,home detention
289,109,276,47,150,183,249,0,0,jail
290,109,276,47,150,183,249,0,0,jail
291,109,276,47,150,183,249,1,1,jail
292,109,276,47,150,183,249,1,1,home detention
293,109,276,47,150,183,249,1,0,jail
294,109,276,47,150,183,249,1,0,home detention
295,109,276,47,150,183,249,1,0,home detention
296,109,276,47,150,183,249,1,0,home detention
297,112,277,42,147,186,258,0,1,work release
298,112,277,42,147,186,258,0,1,work release
299,112,277,42,147,186,258,0,1,work release
300,112,277,42,147,186,258,0,0,work release
301,112,277,42,147,186,258,1,1,work release
302,112,277,42,147,186,258,1,1,work release
303,112,277,42,147,186,258,1,1,work release
304,112,277,42,147,186,258,1,1,work release
305,112,277,42,147,186,258,1,0,work release
306,112,277,42,147,186,258,1,0,work release
307,112,277,42,147,186,258,1,0,work release
308,112,277,42,147,186,258,1,0,work release
309,112,276,54,159,185,258,1,1,home detention
310,112,276,54,159,185,258,1,1,home detention
311,112,276,54,159,185,258,1,1,home detention
312,112,276,54,159,185,258,1,0,jail
313,112,276,54,159,185,258,1,0,jail
314,112,276,54,159,185,258,1,0,home detention
315,111,276,46,158,186,262,0,1,jail
316,111,276,46,158,186,262,0,1,jail
317,111,276,46,158,186,262,0,1,jail
318,111,276,46,158,186,262,0,1,home detention
319,111,276,46,158,186,262,0,1,home detention
320,111,276,46,158,186,262,0,1,home detention
321,111,276,46,158,186,262,0,0,jail
322,111,276,46,158,186,262,1,1,jail
323,111,276,46,158,186,262,1,1,home detention
324,111,276,46,158,186,262,1,1,home detention
325,111,276,46,158,186,262,1,0,jail
326,112,282,46,144,183,267,0,1,work release
327,112,282,46,144,183,267,0,1,work release
328,112,282,46,144,183,267,0,1,work release
329,112,282,46,144,183,267,0,0,work release
330,112,282,46,144,183,267,0,0,work release
331,112,282,46,144,183,267,1,1,work release
332,112,282,46,144,183,267,1,1,work release
333,112,282,46,144,183,267,1,1,work release
334,112,282,46,144,183,267,1,1,work release
335,112,282,46,144,183,267,1,0,work release
336,113,283,52,154,182,266,0,1,home detention
337,113,283,52,154,182,266,0,0,jail
338,113,283,52,154,182,266,1,1,jail
339,113,283,52,154,182,266,1,1,home detention
340,113,283,52,154,182,266,1,0,jail
341,113,283,52,154,182,266,1,0,home detention
342,113,283,52,154,182,266,1,0,home detention
343,114,286,52,154,181,270,0,1,jail
344,114,286,52,154,181,270,0,1,home detention
345,114,286,52,154,181,270,0,0,jail
346,114,286,52,154,181,270,0,0,jail
347,114,286,52,154,181,270,0,0,home detention
348,114,286,52,154,181,270,0,0,home detention
349,114,286,52,154,181,270,1,1,jail
350,114,286,52,154,181,270,1,0,jail
351,114,286,52,154,181,270,1,0,home detention
352,115,287,52,149,179,275,0,1,home detention
353,115,287,52,149,179,275,0,0,jail
354,115,287,52,149,179,275,0,0,jail
355,115,287,52,149,179,275,1,1,home detention
356,115,287,52,149,179,275,1,0,jail
357,119,289,52,143,175,275,1,1,work release
358,119,289,52,143,175,275,1,1,work release
359,119,289,52,143,175,275,1,1,work release
360,119,289,52,143,175,275,1,1,work release
361,119,289,52,143,175,275,1,0,work release
362,119,289,52,143,175,275,1,0,work release
363,119,289,52,143,175,275,1,0,work release
364,119,289,52,143,175,275,1,0,work release
365,119,289,52,143,175,275,1,0,work release
366,119,289,52,143,175,275,1,0,work release
367,119,289,52,143,175,275,1,0,work release
368,116,287,63,145,177,277,0,1,work release
369,116,287,63,145,177,277,0,1,work release
370,116,287,63,145,177,277,0,1,work release
371,116,287,63,145,177,277,0,1,work release
372,116,287,63,145,177,277,0,1,work release
373,116,287,63,145,177,277,1,1,work release
374,116,287,63,145,177,277,1,1,work release
375,116,287,63,145,177,277,1,0,work release
376,116,287,63,145,177,277,1,0,work release
377,116,287,63,145,177,277,1,0,work release
378,116,287,63,145,177,277,1,0,work release
379,116,287,63,145,177,277,1,0,work release
380,114,282,75,154,173,277,0,1,home detention
381,114,282,75,154,173,277,0,1,home detention
382,114,282,75,154,173,277,0,0,jail
383,114,282,75,154,173,277,0,0,jail
384,114,282,75,154,173,277,0,0,jail
385,114,282,75,154,173,277,1,0,jail
386,114,282,75,154,173,277,1,0,jail
387,114,282,75,154,173,277,1,0,jail
388,114,282,75,154,173,277,1,0,home detention
389,114,282,75,154,173,277,1,0,home detention
390,119,288,75,150,172,280,0,1,home detention
391,119,288,75,150,172,280,0,1,home detention
392,119,288,75,150,172,280,0,0,jail
393,119,288,75,150,172,280,0,0,jail
394,119,288,75,150,172,280,1,1,jail
395,119,288,75,150,172,280,1,1,home detention
396,119,288,75,150,172,280,1,1,home detention
397,119,288,75,150,172,280,1,0,home detention
398,119,288,75,150,172,280,1,0,home detention
399,119,288,75,150,172,280,1,0,home detention
400,119,288,75,150,172,280,1,0,home detention
401,122,290,65,144,179,289,0,1,work release
402,122,290,65,144,179,289,0,0,work release
403,122,290,65,144,179,289,1,1,work release
404,122,290,65,144,179,289,1,1,work release
405,122,290,65,144,179,289,1,1,work release
406,122,290,65,144,179,289,1,1,work release
407,120,290,70,140,177,289,0,1,work release
408,120,290,70,140,177,289,0,1,work release
409,120,290,70,140,177,289,0,1,work release
410,120,290,70,140,177,289,0,1,work release
411,120,290,70,140,177,289,1,1,work release
412,120,290,70,140,177,289,1,0,work release
413,120,290,70,140,177,289,1,0,work release
414,117,289,78,137,169,289,0,1,work release
415,117,289,78,137,169,289,0,1,work release
416,117,289,78,137,169,289,0,1,work release
417,117,289,78,137,169,289,0,0,work release
418,117,289,78,137,169,289,1,1,work release
419,117,289,78,137,169,289,1,1,work release
420,117,289,78,137,169,289,1,0,work release
421,117,289,78,137,169,289,1,0,work release
422,117,289,78,137,169,289,1,0,work release
423,117,280,84,146,168,289,0,0,work release
424,117,280,84,146,168,289,1,0,work release
425,116,275,86,148,165,288,0,1,work release
426,116,275,86,148,165,288,1,1,work release
427,116,275,86,148,165,288,1,1,work release
428,116,275,86,148,165,288,1,0,work release
429,116,275,86,148,165,288,1,0,work release
430,116,272,91,145,165,287,0,1,work release
431,116,272,91,145,165,287,0,0,work release
432,116,272,91,145,165,287,0,0,work release
433,116,272,91,145,165,287,1,1,work release
434,116,272,91,145,165,287,1,1,work release
435,116,272,91,145,165,287,1,1,work release
436,116,272,91,145,165,287,1,1,work release
437,116,272,91,145,165,287,1,1,work release
438,116,272,91,145,165,287,1,0,work release
439,116,272,91,145,165,287,1,0,work release
440,116,268,100,148,163,289,0,1,work release
441,116,268,100,148,163,289,0,1,work release
442,116,268,100,148,163,289,0,0,work release
443,116,268,100,148,163,289,0,0,work release
444,116,268,100,148,163,289,0,0,work release
445,116,268,100,148,163,289,1,1,work release
446,116,268,100,148,163,289,1,1,work release
447,116,268,100,148,163,289,1,1,work release
448,116,268,100,148,163,289,1,0,work release
449,116,268,100,148,163,289,1,0,work release
450,116,268,100,148,163,289,1,0,work release
451,115,263,104,160,163,289,0,1,jail
452,115,263,104,160,163,289,0,0,jail
453,115,263,104,160,163,289,0,0,jail
454,115,263,104,160,163,289,1,1,jail
455,115,263,104,160,163,289,1,1,home detention
456,115,263,104,160,163,289,1,1,home detention
457,115,263,104,160,163,289,1,0,jail
458,115,263,104,160,163,289,1,0,jail
459,115,263,104,160,163,289,1,0,home detention
460,112,268,104,160,165,292,0,0,jail
461,112,268,104,160,165,292,1,1,jail
462,112,268,104,160,165,292,1,1,jail
463,112,268,104,160,165,292,1,1,jail
464,112,268,104,160,165,292,1,1,home detention
465,112,268,104,160,165,292,1,0,jail
466,112,268,104,160,165,292,1,0,jail
467,112,268,104,160,165,292,1,0,jail
468,112,268,104,160,165,292,1,0,jail
469,112,268,104,160,165,292,1,0,jail
470,112,268,104,160,165,292,1,0,jail
471,120,270,104,153,163,292,0,1,jail
472,120,270,104,153,163,292,0,0,jail
473,120,270,104,153,163,292,0,0,jail
474,120,270,104,153,163,292,0,0,jail
475,120,270,104,153,163,292,1,1,home detention
476,120,270,104,153,163,292,1,1,home detention
477,120,270,104,153,163,292,1,1,home detention
478,120,270,104,153,163,292,1,1,home detention
479,120,270,104,153,163,292,1,0,jail
480,120,270,104,153,163,292,1,0,jail
481,120,270,104,153,163,292,1,0,home detention
482,120,270,104,153,163,292,1,0,home detention
483,124,268,86,150,170,299,0,0,jail
484,124,268,86,150,170,299,0,0,jail
485,124,268,86,150,170,299,0,0,home detention
486,124,268,86,150,170,299,1,1,home detention
487,124,268,86,150,170,299,1,1,home detention
488,124,268,86,150,170,299,1,1,home detention
489,124,268,86,150,170,299,1,1,home detention
490,124,268,86,150,170,299,1,1,home detention
491,124,268,86,150,170,299,1,0,jail
492,124,268,86,150,170,299,1,0,jail
493,124,268,86,150,170,299,1,0,jail
494,124,268,86,150,170,299,1,0,home detention
495,127,271,85,140,173,305,0,1,work release
496,127,271,85,140,173,305,0,1,work release
497,127,271,85,140,173,305,0,1,work release
498,127,271,85,140,173,305,0,1,work release
499,127,271,85,140,173,305,0,0,work release
500,127,271,85,140,173,305,0,0,work release
501,127,271,85,140,173,305,0,0,work release
502,127,271,85,140,173,305,1,1,work release
503,127,271,85,140,173,305,1,1,work release
504,127,271,85,140,173,305,1,1,work release
505,127,271,85,140,173,305,1,1,work release
506,127,271,85,140,173,305,1,1,work release
507,127,271,85,140,173,305,1,0,work release
508,127,271,85,140,173,305,1,0,work release
509,127,271,85,140,173,305,1,0,work release
510,127,271,85,140,173,305,1,0,work release
511,127,271,85,140,173,305,1,0,work release
512,127,271,85,140,173,305,1,0,work release
513,127,271,85,140,173,305,1,0,work release
514,123,267,105,157,170,305,0,1,jail
515,123,267,105,157,170,305,0,1,home detention
516,123,267,105,157,170,305,1,1,jail
517,123,267,105,157,170,305,1,1,jail
518,123,267,105,157,170,305,1,1,home detention
519,123,267,105,157,170,305,1,1,home detention
520,123,267,105,157,170,305,1,1,home detention
521,123,267,105,157,170,305,1,1,home detention
522,123,267,105,157,170,305,1,0,jail
523,126,264,105,152,175,311,0,1,jail
524,126,264,105,152,175,311,0,1,jail
525,126,264,105,152,175,311,0,1,home detention
526,126,264,105,152,175,311,0,0,jail
527,126,264,105,152,175,311,0,0,jail
528,126,264,105,152,175,311,0,0,jail
529,126,264,105,152,175,311,0,0,jail
530,126,264,105,152,175,311,1,1,jail
531,126,264,105,152,175,311,1,1,jail
532,126,264,105,152,175,311,1,1,jail
533,126,264,105,152,175,311,1,1,home detention
534,126,264,105,152,175,311,1,0,jail
535,126,264,105,152,175,311,1,0,jail
536,126,264,105,152,175,311,1,0,jail
537,126,264,105,152,175,311,1,0,jail
538,126,264,105,152,175,311,1,0,jail
539,126,264,105,152,175,311,1,0,jail
540,126,264,105,152,175,311,1,0,jail
541,126,264,105,152,175,311,1,0,jail
542,140,279,97,152,177,313,0,1,jail
543,140,279,97,152,177,313,0,1,jail
544,140,279,97,152,177,313,0,1,home detention
545,140,279,97,152,177,313,0,0,jail
546,140,279,97,152,177,313,0,0,jail
547,140,279,97,152,177,313,1,1,home detention
548,140,279,97,152,177,313,1,1,home detention
549,140,279,97,152,177,313,1,1,home detention
550,140,279,97,152,177,313,1,1,home detention
551,140,279,97,152,177,313,1,0,jail
552,140,279,97,152,177,313,1,0,home detention
553,141,281,92,144,176,318,0,1,work release
554,141,281,92,144,176,318,1,1,work release
555,141,281,92,144,176,318,1,1,work release
556,141,281,92,144,176,318,1,1,work release
557,141,281,92,144,176,318,1,1,work release
558,141,281,92,144,176,318,1,1,work release
559,141,281,92,144,176,318,1,1,work release
560,141,281,92,144,176,318,1,0,work release
561,141,281,92,144,176,318,1,0,work release
562,141,277,101,153,174,317,0,1,jail
563,141,277,101,153,174,317,0,1,jail
564,141,277,101,153,174,317,0,0,jail
565,141,277,101,153,174,317,1,1,jail
566,141,277,101,153,174,317,1,1,home detention
567,141,277,101,153,174,317,1,1,home detention
568,141,277,101,153,174,317,1,1,home detention
569,141,277,101,153,174,317,1,0,jail
570,141,277,101,153,174,317,1,0,jail
571,143,279,96,148,172,320,0,1,work release
572,143,279,96,148,172,320,0,0,work release
573,143,279,96,148,172,320,1,1,work release
574,143,279,96,148,172,320,1,1,work release
575,143,279,96,148,172,320,1,1,work release
576,143,279,96,148,172,320,1,1,work release
577,143,279,96,148,172,320,1,1,work release
578,143,279,96,148,172,320,1,1,work release
579,143,279,96,148,172,320,1,0,work release
580,143,279,96,148,172,320,1,0,work release
581,143,279,96,148,172,320,1,0,work release
582,143,279,96,148,172,320,1,0,work release
583,140,269,106,160,164,319,0,1,jail
584,140,269,106,160,164,319,0,1,jail
585,140,269,106,160,164,319,0,0,jail
586,140,269,106,160,164,319,1,1,jail
587,140,269,106,160,164,319,1,1,home detention
588,140,269,106,160,164,319,1,1,home detention
589,140,269,106,160,164,319,1,1,home detention
590,140,269,106,160,164,319,1,0,jail
591,140,269,106,160,164,319,1,0,jail
592,140,269,106,160,164,319,1,0,jail
593,140,269,106,160,164,319,1,0,jail
594,140,269,106,160,164,319,1,0,jail
595,140,269,106,160,164,319,1,0,jail
596,140,269,106,160,164,319,1,0,home detention
597,143,274,100,158,168,321,0,1,jail
598,143,274,100,158,168,321,0,1,jail
599,143,274,100,158,168,321,0,1,home detention
600,143,274,100,158,168,321,0,0,jail
601,143,274,100,158,168,321,1,1,jail
602,143,274,100,158,168,321,1,1,jail
603,143,274,100,158,168,321,1,1,jail
604,143,274,100,158,168,321,1,1,home detention
605,143,274,100,158,168,321,1,1,home detention
606,143,274,100,158,168,321,1,0,jail
607,143,274,100,158,168,321,1,0,jail
608,143,274,100,158,168,321,1,0,jail
609,143,274,100,158,168,321,1,0,jail
610,143,274,100,158,168,321,1,0,jail
611,143,274,100,158,168,321,1,0,jail
612,143,274,100,158,168,321,1,0,jail
613,154,285,98,157,171,322,0,1,jail
614,154,285,98,157,171,322,0,1,jail
615,154,285,98,157,171,322,0,1,jail
616,154,285,98,157,171,322,0,1,jail
617,154,285,98,157,171,322,0,1,home detention
618,154,285,98,157,171,322,0,0,jail
619,154,285,98,157,171,322,1,0,jail
620,154,285,98,157,171,322,1,0,jail
621,154,285,98,157,171,322,1,0,jail
622,157,290,86,157,169,321,0,1,jail
623,157,290,86,157,169,321,0,1,home detention
624,157,290,86,157,169,321,0,0,jail
625,157,290,86,157,169,321,0,0,jail
626,157,290,86,157,169,321,0,0,jail
627,157,290,86,157,169,321,1,1,jail
628,157,290,86,157,169,321,1,1,home detention
629,157,290,86,157,169,321,1,1,home detention
630,157,290,86,157,169,321,1,1,home detention
631,157,290,86,157,169,321,1,0,jail
632,157,290,86,157,169,321,1,0,jail
633,157,290,86,157,169,321,1,0,home detention
634,157,290,86,157,169,321,1,0,home detention
635,158,292,78,155,173,327,1,1,jail
636,158,292,78,155,173,327,1,1,jail
637,158,292,78,155,173,327,1,1,jail
638,158,292,78,155,173,327,1,1,jail
639,158,292,78,155,173,327,1,1,home detention
640,158,292,78,155,173,327,1,1,home detention
641,158,292,78,155,173,327,1,0,jail
642,158,292,78,155,173,327,1,0,jail
643,158,292,78,155,173,327,1,0,jail
644,158,292,78,155,173,327,1,0,home detention
645,158,290,75,157,176,327,0,1,jail
646,158,290,75,157,176,327,0,1,home detention
647,158,290,75,157,176,327,0,0,jail
648,158,290,75,157,176,327,1,1,home detention
649,158,290,75,157,176,327,1,1,home detention
650,158,290,75,157,176,327,1,0,jail
651,158,290,75,157,176,327,1,0,jail
652,158,290,75,157,176,327,1,0,jail
